SampleYear,Site,DepthZone,Species,SpeciesGroupF,Latitude,Longitude,Density_m2,,,
2022,PVR 4B,ARM,Leptogorgia alba,gorgonians,33.7211,-118.34638,0,,,
2022,PVR 4B,ARM,Leptogorgia chilensis,gorgonians,33.7211,-118.34638,0,,,
2022,PVR 4B,ARM,Muricea californica,gorgonians,33.7211,-118.34638,0.058333333,,,
2022,PVR 4B,ARM,Muricea fruticosa,gorgonians,33.7211,-118.34638,0,,,
2022,PVR 4C,ARM,Eugorgia rubens,gorgonians,33.7211,-118.34638,0.016666667,,,
2022,PVR 4C,ARM,Leptogorgia alba,gorgonians,33.72158,-118.34546,0,,,
2022,PVR 4C,ARM,Leptogorgia chilensis,gorgonians,33.72158,-118.34546,0.033333333,,,
2022,PVR 4C,ARM,Muricea californica,gorgonians,33.72158,-118.34546,0.133333333,,,
2022,PVR 4C,ARM,Muricea fruticosa,gorgonians,33.72158,-118.34546,0.008333333,,,
2022,PVR 5A,ARM,Eugorgia rubens,gorgonians,33.721,-118.34504,0,,,
2022,PVR 5A,ARM,Leptogorgia alba,gorgonians,33.721,-118.34504,0,,,
2022,PVR 5A,ARM,Leptogorgia chilensis,gorgonians,33.721,-118.34504,0,,,
2022,PVR 5A,ARM,Muricea californica,gorgonians,33.721,-118.34504,0.108333333,,,
2022,PVR 5A,ARM,Muricea fruticosa,gorgonians,33.721,-118.34504,0,,,
2022,PVR 5B,ARM,Eugorgia rubens,gorgonians,33.72047,-118.3449,0,,,
2022,PVR 5B,ARM,Leptogorgia alba,gorgonians,33.72047,-118.3449,0,,,
2022,PVR 5B,ARM,Leptogorgia chilensis,gorgonians,33.72047,-118.3449,0,,,
2022,PVR 5B,ARM,Muricea californica,gorgonians,33.72047,-118.3449,0.05,,,
2022,PVR 5B,ARM,Muricea fruticosa,gorgonians,33.72047,-118.3449,0.016666667,,,
2022,PVR 5C,ARM,Eugorgia rubens,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 5C,ARM,Leptogorgia alba,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 5C,ARM,Leptogorgia chilensis,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 5C,ARM,Muricea californica,gorgonians,33.72102,-118.34352,0.008333333,,,
2022,PVR 5C,ARM,Muricea fruticosa,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 6A,ARM,Eugorgia rubens,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 6A,ARM,Leptogorgia alba,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 6A,ARM,Leptogorgia chilensis,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 6A,ARM,Muricea californica,gorgonians,33.72102,-118.34352,0.041666667,,,
2022,PVR 6A,ARM,Muricea fruticosa,gorgonians,33.72102,-118.34352,0,,,
2022,PVR 6D,ARM,Eugorgia rubens,gorgonians,33.72059,-118.34316,0,,,
2022,PVR 6D,ARM,Leptogorgia alba,gorgonians,33.72059,-118.34316,0,,,
2022,PVR 6D,ARM,Leptogorgia chilensis,gorgonians,33.72059,-118.34316,0,,,
2022,PVR 6D,ARM,Muricea californica,gorgonians,33.72059,-118.34316,0,,,
2022,PVR 6D,ARM,Muricea fruticosa,gorgonians,33.72059,-118.34316,0,,,
2022,PVR 6C,ARM,Eugorgia rubens,gorgonians,33.71997,-118.34351,0,,,
2022,PVR 6C,ARM,Leptogorgia alba,gorgonians,33.71997,-118.34351,0,,,
2022,PVR 6C,ARM,Leptogorgia chilensis,gorgonians,33.71997,-118.34351,0,,,
2022,PVR 6C,ARM,Muricea californica,gorgonians,33.71997,-118.34351,0,,,
2022,PVR 6C,ARM,Muricea fruticosa,gorgonians,33.71997,-118.34351,0,,,
2022,PVR 7A,ARM,Eugorgia rubens,gorgonians,33.72036,-118.34205,0,,,
2022,PVR 7A,ARM,Leptogorgia alba,gorgonians,33.72036,-118.34205,0,,,
2022,PVR 7A,ARM,Leptogorgia chilensis,gorgonians,33.72036,-118.34205,0,,,
2022,PVR 7A,ARM,Muricea californica,gorgonians,33.72036,-118.34205,0,,,
2022,PVR 7A,ARM,Muricea fruticosa,gorgonians,33.72036,-118.34205,0,,,
2022,PVR 7B,ARM,Eugorgia rubens,gorgonians,33.7199,-118.34244,0,,,
2022,PVR 7B,ARM,Leptogorgia alba,gorgonians,33.7199,-118.34244,0,,,
2022,PVR 7B,ARM,Leptogorgia chilensis,gorgonians,33.7199,-118.34244,0,,,
2022,PVR 7B,ARM,Muricea californica,gorgonians,33.7199,-118.34244,0.008333333,,,
2022,PVR 7B,ARM,Muricea fruticosa,gorgonians,33.7199,-118.34244,0,,,
2022,PVR 7C,ARM,Eugorgia rubens,gorgonians,33.71933,-118.34231,0,,,
2022,PVR 7C,ARM,Leptogorgia alba,gorgonians,33.71933,-118.34231,0,,,
2022,PVR 7C,ARM,Leptogorgia chilensis,gorgonians,33.71933,-118.34231,0.016666667,,,
2022,PVR 7C,ARM,Muricea californica,gorgonians,33.71933,-118.34231,0.016666667,,,
2022,PVR 7C,ARM,Muricea fruticosa,gorgonians,33.71933,-118.34231,0,,,
2022,PVR 8A,ARM,Eugorgia rubens,gorgonians,33.71901,-118.34014,0,,,
2022,PVR 8A,ARM,Leptogorgia alba,gorgonians,33.71901,-118.34014,0,,,
2022,PVR 8A,ARM,Leptogorgia chilensis,gorgonians,33.71901,-118.34014,0,,,
2022,PVR 8A,ARM,Muricea californica,gorgonians,33.71901,-118.34014,0.033333333,,,
2022,PVR 8A,ARM,Muricea fruticosa,gorgonians,33.71901,-118.34014,0.008333333,,,
2022,PVR 8B,ARM,Eugorgia rubens,gorgonians,33.71864,-118.34066,0,,,
2022,PVR 8B,ARM,Leptogorgia alba,gorgonians,33.71864,-118.34066,0,,,
2022,PVR 8B,ARM,Leptogorgia chilensis,gorgonians,33.71864,-118.34066,0,,,
2022,PVR 8B,ARM,Muricea californica,gorgonians,33.71864,-118.34066,0.033333333,,,
2022,PVR 8B,ARM,Muricea fruticosa,gorgonians,33.71864,-118.34066,0,,,
2022,PVR 8C,ARM,Eugorgia rubens,gorgonians,33.71813,-118.34058,0.008333333,,,
2022,PVR 8C,ARM,Leptogorgia alba,gorgonians,33.71813,-118.34058,0,,,
2022,PVR 8C,ARM,Leptogorgia chilensis,gorgonians,33.71813,-118.34058,0,,,
2022,PVR 8C,ARM,Muricea californica,gorgonians,33.71813,-118.34058,0,,,
2022,PVR 8C,ARM,Muricea fruticosa,gorgonians,33.71813,-118.34058,0,,,
2023,Deep Hole West,Inner,Eugorgia rubens,gorgonians,34.05005,-118.9652,0,,,
2023,Deep Hole West,Inner,Leptogorgia alba,gorgonians,34.05005,-118.9652,0,,,
2023,Deep Hole West,Inner,Leptogorgia chilensis,gorgonians,34.05005,-118.9652,0,,,
2023,Deep Hole West,Inner,Muricea californica,gorgonians,34.05005,-118.9652,0,,,
2023,Deep Hole West,Inner,Muricea fruticosa,gorgonians,34.05005,-118.9652,0,,,
2023,Deep Hole West,Middle,Eugorgia rubens,gorgonians,34.04664,-118.96173,0,,,
2023,Deep Hole West,Middle,Leptogorgia alba,gorgonians,34.04664,-118.96173,0,,,
2023,Deep Hole West,Middle,Leptogorgia chilensis,gorgonians,34.04664,-118.96173,0,,,
2023,Deep Hole West,Middle,Muricea californica,gorgonians,34.04664,-118.96173,0.066666667,,,
2023,Deep Hole West,Middle,Muricea fruticosa,gorgonians,34.04664,-118.96173,0,,,
2023,Deep Hole West,Outer,Eugorgia rubens,gorgonians,34.04664,-118.96173,0.091666667,,,
2023,Deep Hole West,Outer,Leptogorgia alba,gorgonians,34.04664,-118.96173,0,,,
2023,Deep Hole West,Outer,Leptogorgia chilensis,gorgonians,34.04664,-118.96173,0.091666667,,,
2023,Deep Hole West,Outer,Muricea californica,gorgonians,34.04664,-118.96173,1.108333333,,,
2023,Deep Hole West,Outer,Muricea fruticosa,gorgonians,34.04664,-118.96173,0.025,,,
2023,Deep Hole West,Deep,Eugorgia rubens,gorgonians,34.04664,-118.96173,0.375,,,
2023,Deep Hole West,Deep,Leptogorgia alba,gorgonians,34.04664,-118.96173,0,,,
2023,Deep Hole West,Deep,Leptogorgia chilensis,gorgonians,34.04664,-118.96173,0.041666667,,,
2023,Deep Hole West,Deep,Muricea californica,gorgonians,34.04664,-118.96173,0.433333333,,,
2023,Deep Hole West,Deep,Muricea fruticosa,gorgonians,34.04664,-118.96173,0.008333333,,,
2023,Deep Hole East,Inner,Eugorgia rubens,gorgonians,34.04501,-118.95304,0,,,
2023,Deep Hole East,Inner,Leptogorgia alba,gorgonians,34.04501,-118.95304,0,,,
2023,Deep Hole East,Inner,Leptogorgia chilensis,gorgonians,34.04501,-118.95304,0,,,
2023,Deep Hole East,Inner,Muricea californica,gorgonians,34.04501,-118.95304,0.041666667,,,
2023,Deep Hole East,Inner,Muricea fruticosa,gorgonians,34.04501,-118.95304,0,,,
2023,Deep Hole East,Middle,Eugorgia rubens,gorgonians,34.04573,-118.96045,0,,,
2023,Deep Hole East,Middle,Leptogorgia alba,gorgonians,34.04573,-118.96045,0,,,
2023,Deep Hole East,Middle,Leptogorgia chilensis,gorgonians,34.04573,-118.96045,0,,,
2023,Deep Hole East,Middle,Muricea californica,gorgonians,34.04573,-118.96045,0.95,,,
2023,Deep Hole East,Middle,Muricea fruticosa,gorgonians,34.04573,-118.96045,0,,,
2023,Deep Hole East,Outer,Eugorgia rubens,gorgonians,34.04415,-118.95738,0.083333333,,,
2023,Deep Hole East,Outer,Leptogorgia alba,gorgonians,34.04415,-118.95738,0,,,
2023,Deep Hole East,Outer,Leptogorgia chilensis,gorgonians,34.04415,-118.95738,0.058333333,,,
2023,Deep Hole East,Outer,Muricea californica,gorgonians,34.04415,-118.95738,1.225,,,
2023,Deep Hole East,Outer,Muricea fruticosa,gorgonians,34.04415,-118.95738,0.016666667,,,
2023,Leo Carrillo,Inner,Eugorgia rubens,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Inner,Leptogorgia alba,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Inner,Leptogorgia chilensis,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Inner,Muricea californica,gorgonians,34.04163,-118.93066,0.083333333,,,
2023,Leo Carrillo,Inner,Muricea fruticosa,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Middle,Eugorgia rubens,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Middle,Leptogorgia alba,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Middle,Leptogorgia chilensis,gorgonians,34.04163,-118.93066,0,,,
2023,Leo Carrillo,Middle,Muricea californica,gorgonians,34.04163,-118.93066,0.966666667,,,
2023,Leo Carrillo,Middle,Muricea fruticosa,gorgonians,34.04163,-118.93066,0.866666667,,,
2023,Nicholas Canyon West,Inner,Eugorgia rubens,gorgonians,34.03996,-118.92427,0,,,
2023,Nicholas Canyon West,Inner,Leptogorgia alba,gorgonians,34.03996,-118.92427,0,,,
2023,Nicholas Canyon West,Inner,Leptogorgia chilensis,gorgonians,34.03996,-118.92427,0,,,
2023,Nicholas Canyon West,Inner,Muricea californica,gorgonians,34.03996,-118.92427,0,,,
2023,Nicholas Canyon West,Inner,Muricea fruticosa,gorgonians,34.03996,-118.92427,0,,,
2023,Nicholas Canyon West,Middle,Eugorgia rubens,gorgonians,34.0382,-118.91257,0,,,
2023,Nicholas Canyon West,Middle,Leptogorgia alba,gorgonians,34.0382,-118.91257,0,,,
2023,Nicholas Canyon West,Middle,Leptogorgia chilensis,gorgonians,34.0382,-118.91257,0.008333333,,,
2023,Nicholas Canyon West,Middle,Muricea californica,gorgonians,34.0382,-118.91257,0.808333333,,,
2023,Nicholas Canyon West,Middle,Muricea fruticosa,gorgonians,34.0382,-118.91257,0.191666667,,,
2023,Nicholas Canyon West,Outer,Eugorgia rubens,gorgonians,34.0368,-118.91181,0,,,
2023,Nicholas Canyon West,Outer,Leptogorgia alba,gorgonians,34.0368,-118.91181,0,,,
2023,Nicholas Canyon West,Outer,Leptogorgia chilensis,gorgonians,34.0368,-118.91181,0.091666667,,,
2023,Nicholas Canyon West,Outer,Muricea californica,gorgonians,34.0368,-118.91181,0.383333333,,,
2023,Nicholas Canyon West,Outer,Muricea fruticosa,gorgonians,34.0368,-118.91181,0.133333333,,,
2023,Nicholas Canyon East,Middle,Eugorgia rubens,gorgonians,34.03787,-118.90758,0,,,
2023,Nicholas Canyon East,Middle,Leptogorgia alba,gorgonians,34.03787,-118.90758,0,,,
2023,Nicholas Canyon East,Middle,Leptogorgia chilensis,gorgonians,34.03787,-118.90758,0,,,
2023,Nicholas Canyon East,Middle,Muricea californica,gorgonians,34.03787,-118.90758,1.15,,,
2023,Nicholas Canyon East,Middle,Muricea fruticosa,gorgonians,34.03787,-118.90758,0.208333333,,,
2023,Nicholas Canyon East,Outer,Eugorgia rubens,gorgonians,34.03685,-118.90747,0,,,
2023,Nicholas Canyon East,Outer,Leptogorgia alba,gorgonians,34.03685,-118.90747,0,,,
2023,Nicholas Canyon East,Outer,Leptogorgia chilensis,gorgonians,34.03685,-118.90747,0.1,,,
2023,Nicholas Canyon East,Outer,Muricea californica,gorgonians,34.03685,-118.90747,4.433333333,,,
2023,Nicholas Canyon East,Outer,Muricea fruticosa,gorgonians,34.03685,-118.90747,0.508333333,,,
2023,El Sol,Middle,Eugorgia rubens,gorgonians,34.03736,-118.90753,0,,,
2023,El Sol,Middle,Leptogorgia alba,gorgonians,34.03736,-118.90753,0,,,
2023,El Sol,Middle,Leptogorgia chilensis,gorgonians,34.03736,-118.90753,0,,,
2023,El Sol,Middle,Muricea californica,gorgonians,34.03736,-118.90753,0.841666667,,,
2023,El Sol,Middle,Muricea fruticosa,gorgonians,34.03736,-118.90753,0,,,
2023,El Sol,Outer,Eugorgia rubens,gorgonians,34.03736,-118.90753,0,,,
2023,El Sol,Outer,Leptogorgia alba,gorgonians,34.03736,-118.90753,0,,,
2023,El Sol,Outer,Leptogorgia chilensis,gorgonians,34.03736,-118.90753,0.1,,,
2023,El Sol,Outer,Muricea californica,gorgonians,34.03736,-118.90753,3.841666667,,,
2023,El Sol,Outer,Muricea fruticosa,gorgonians,34.03736,-118.90753,0.016666667,,,
2023,El Pescador,Middle,Eugorgia rubens,gorgonians,34.0357,-118.89495,0,,,
2023,El Pescador,Middle,Leptogorgia alba,gorgonians,34.0357,-118.89495,0,,,
2023,El Pescador,Middle,Leptogorgia chilensis,gorgonians,34.0357,-118.89495,0,,,
2023,El Pescador,Middle,Muricea californica,gorgonians,34.0357,-118.89495,2.766666667,,,
2023,El Pescador,Middle,Muricea fruticosa,gorgonians,34.0357,-118.89495,0.008333333,,,
2023,La Piedra,Middle,Eugorgia rubens,gorgonians,34.03388,-118.88587,0,,,
2023,La Piedra,Middle,Leptogorgia alba,gorgonians,34.03388,-118.88587,0,,,
2023,La Piedra,Middle,Leptogorgia chilensis,gorgonians,34.03388,-118.88587,0,,,
2023,La Piedra,Middle,Muricea californica,gorgonians,34.03388,-118.88587,3.05,,,
2023,La Piedra,Middle,Muricea fruticosa,gorgonians,34.03388,-118.88587,0,,,
2023,El Matador,Inner,Eugorgia rubens,gorgonians,34.03514,-118.87865,0,,,
2023,El Matador,Inner,Leptogorgia alba,gorgonians,34.03514,-118.87865,0,,,
2023,El Matador,Inner,Leptogorgia chilensis,gorgonians,34.03514,-118.87865,0,,,
2023,El Matador,Inner,Muricea californica,gorgonians,34.03514,-118.87865,0.375,,,
2023,El Matador,Inner,Muricea fruticosa,gorgonians,34.03514,-118.87865,0,,,
2023,El Matador,Middle,Eugorgia rubens,gorgonians,34.03514,-118.87865,0,,,
2023,El Matador,Middle,Leptogorgia alba,gorgonians,34.03514,-118.87865,0,,,
2023,El Matador,Middle,Leptogorgia chilensis,gorgonians,34.03514,-118.87865,0.008333333,,,
2023,El Matador,Middle,Muricea californica,gorgonians,34.03514,-118.87865,2.441666667,,,
2023,El Matador,Middle,Muricea fruticosa,gorgonians,34.03514,-118.87865,0.95,,,
2023,Lechuza,Inner,Eugorgia rubens,gorgonians,34.03505,-118.87098,0,,,
2023,Lechuza,Inner,Leptogorgia alba,gorgonians,34.03505,-118.87098,0,,,
2023,Lechuza,Inner,Leptogorgia chilensis,gorgonians,34.03505,-118.87098,0,,,
2023,Lechuza,Inner,Muricea californica,gorgonians,34.03505,-118.87098,1.708333333,,,
2023,Lechuza,Inner,Muricea fruticosa,gorgonians,34.03505,-118.87098,0,,,
2023,Lechuza,Middle,Eugorgia rubens,gorgonians,34.03505,-118.87098,0,,,
2023,Lechuza,Middle,Leptogorgia alba,gorgonians,34.03505,-118.87098,0,,,
2023,Lechuza,Middle,Leptogorgia chilensis,gorgonians,34.03505,-118.87098,0.025,,,
2023,Lechuza,Middle,Muricea californica,gorgonians,34.03505,-118.87098,2.058333333,,,
2023,Lechuza,Middle,Muricea fruticosa,gorgonians,34.03505,-118.87098,0.291666667,,,
2023,Point Dume,Inner,Eugorgia rubens,gorgonians,33.99899,-118.80577,0,,,
2023,Point Dume,Inner,Leptogorgia alba,gorgonians,33.99899,-118.80577,0,,,
2023,Point Dume,Inner,Leptogorgia chilensis,gorgonians,33.99899,-118.80577,0,,,
2023,Point Dume,Inner,Muricea californica,gorgonians,33.99899,-118.80577,0.2,,,
2023,Point Dume,Inner,Muricea fruticosa,gorgonians,33.99899,-118.80577,0.075,,,
2023,Point Dume,Middle,Eugorgia rubens,gorgonians,33.99893,-118.80638,0,,,
2023,Point Dume,Middle,Leptogorgia alba,gorgonians,33.99893,-118.80638,0,,,
2023,Point Dume,Middle,Leptogorgia chilensis,gorgonians,33.99893,-118.80638,0,,,
2023,Point Dume,Middle,Muricea californica,gorgonians,33.99893,-118.80638,0.725,,,
2023,Point Dume,Middle,Muricea fruticosa,gorgonians,33.99893,-118.80638,0,,,
2023,Point Dume,Outer,Eugorgia rubens,gorgonians,33.99888,-118.80612,0,,,
2023,Point Dume,Outer,Leptogorgia alba,gorgonians,33.99888,-118.80612,0,,,
2023,Point Dume,Outer,Leptogorgia chilensis,gorgonians,33.99888,-118.80612,0.008333333,,,
2023,Point Dume,Outer,Muricea californica,gorgonians,33.99888,-118.80612,3.825,,,
2023,Point Dume,Outer,Muricea fruticosa,gorgonians,33.99888,-118.80612,0.175,,,
2023,Little Dume West,Inner,Eugorgia rubens,gorgonians,34.00613,-118.7916,0,,,
2023,Little Dume West,Inner,Leptogorgia alba,gorgonians,34.00613,-118.7916,0,,,
2023,Little Dume West,Inner,Leptogorgia chilensis,gorgonians,34.00613,-118.7916,0,,,
2023,Little Dume West,Inner,Muricea californica,gorgonians,34.00613,-118.7916,0.208333333,,,
2023,Little Dume West,Inner,Muricea fruticosa,gorgonians,34.00613,-118.7916,0,,,
2023,Little Dume West,Middle,Eugorgia rubens,gorgonians,34.0066,-118.79123,0,,,
2023,Little Dume West,Middle,Leptogorgia alba,gorgonians,34.0066,-118.79123,0,,,
2023,Little Dume West,Middle,Leptogorgia chilensis,gorgonians,34.0066,-118.79123,0,,,
2023,Little Dume West,Middle,Muricea californica,gorgonians,34.0066,-118.79123,1.533333333,,,
2023,Little Dume West,Middle,Muricea fruticosa,gorgonians,34.0066,-118.79123,0.033333333,,,
2023,Little Dume West,Outer,Eugorgia rubens,gorgonians,34.00492,-118.78915,0,,,
2023,Little Dume West,Outer,Leptogorgia alba,gorgonians,34.00492,-118.78915,0,,,
2023,Little Dume West,Outer,Leptogorgia chilensis,gorgonians,34.00492,-118.78915,0.008333333,,,
2023,Little Dume West,Outer,Muricea californica,gorgonians,34.00492,-118.78915,0.175,,,
2023,Little Dume West,Outer,Muricea fruticosa,gorgonians,34.00492,-118.78915,0.008333333,,,
2023,Little Dume East,Inner,Eugorgia rubens,gorgonians,34.01138,-118.78908,0,,,
2023,Little Dume East,Inner,Leptogorgia alba,gorgonians,34.01138,-118.78908,0,,,
2023,Little Dume East,Inner,Leptogorgia chilensis,gorgonians,34.01138,-118.78908,0,,,
2023,Little Dume East,Inner,Muricea californica,gorgonians,34.01138,-118.78908,1.233333333,,,
2023,Little Dume East,Inner,Muricea fruticosa,gorgonians,34.01138,-118.78908,0,,,
2023,Little Dume East,Middle,Eugorgia rubens,gorgonians,34.00783,-118.78887,0,,,
2023,Little Dume East,Middle,Leptogorgia alba,gorgonians,34.00783,-118.78887,0,,,
2023,Little Dume East,Middle,Leptogorgia chilensis,gorgonians,34.00783,-118.78887,0,,,
2023,Little Dume East,Middle,Muricea californica,gorgonians,34.00783,-118.78887,0.016666667,,,
2023,Little Dume East,Middle,Muricea fruticosa,gorgonians,34.00783,-118.78887,0,,,
2023,Little Dume East,Outer,Eugorgia rubens,gorgonians,34.0068,-118.788,0,,,
2023,Little Dume East,Outer,Leptogorgia alba,gorgonians,34.0068,-118.788,0,,,
2023,Little Dume East,Outer,Leptogorgia chilensis,gorgonians,34.0068,-118.788,0,,,
2023,Little Dume East,Outer,Muricea californica,gorgonians,34.0068,-118.788,0.116666667,,,
2023,Little Dume East,Outer,Muricea fruticosa,gorgonians,34.0068,-118.788,0,,,
2023,Escondido West,Inner,Eugorgia rubens,gorgonians,34.02074,-118.77306,0,,,
2023,Escondido West,Inner,Leptogorgia alba,gorgonians,34.02074,-118.77306,0,,,
2023,Escondido West,Inner,Leptogorgia chilensis,gorgonians,34.02074,-118.77306,0,,,
2023,Escondido West,Inner,Muricea californica,gorgonians,34.02074,-118.77306,0,,,
2023,Escondido West,Inner,Muricea fruticosa,gorgonians,34.02074,-118.77306,0,,,
2023,Escondido West,Middle,Eugorgia rubens,gorgonians,34.01967,-118.77429,0,,,
2023,Escondido West,Middle,Leptogorgia alba,gorgonians,34.01967,-118.77429,0,,,
2023,Escondido West,Middle,Leptogorgia chilensis,gorgonians,34.01967,-118.77429,0,,,
2023,Escondido West,Middle,Muricea californica,gorgonians,34.01967,-118.77429,0.35,,,
2023,Escondido West,Middle,Muricea fruticosa,gorgonians,34.01967,-118.77429,0.225,,,
2023,Escondido East,Inner,Eugorgia rubens,gorgonians,34.02274,-118.7679,0,,,
2023,Escondido East,Inner,Leptogorgia alba,gorgonians,34.02274,-118.7679,0,,,
2023,Escondido East,Inner,Leptogorgia chilensis,gorgonians,34.02274,-118.7679,0,,,
2023,Escondido East,Inner,Muricea californica,gorgonians,34.02274,-118.7679,0,,,
2023,Escondido East,Inner,Muricea fruticosa,gorgonians,34.02274,-118.7679,0,,,
2023,Escondido East,Middle,Eugorgia rubens,gorgonians,34.02192,-118.7672,0,,,
2023,Escondido East,Middle,Leptogorgia alba,gorgonians,34.02192,-118.7672,0,,,
2023,Escondido East,Middle,Leptogorgia chilensis,gorgonians,34.02192,-118.7672,0,,,
2023,Escondido East,Middle,Muricea californica,gorgonians,34.02192,-118.7672,1.108333333,,,
2023,Escondido East,Middle,Muricea fruticosa,gorgonians,34.02192,-118.7672,0.025,,,
2023,Malibu Bluffs,Inner,Eugorgia rubens,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Inner,Leptogorgia alba,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Inner,Leptogorgia chilensis,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Inner,Muricea californica,gorgonians,34.02825,-118.70594,0.083333333,,,
2023,Malibu Bluffs,Inner,Muricea fruticosa,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Middle,Eugorgia rubens,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Middle,Leptogorgia alba,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Middle,Leptogorgia chilensis,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs,Middle,Muricea californica,gorgonians,34.02825,-118.70594,0.125,,,
2023,Malibu Bluffs,Middle,Muricea fruticosa,gorgonians,34.02825,-118.70594,0,,,
2023,Malibu Bluffs Eelgrass,Middle,Eugorgia rubens,gorgonians,34.02716,-118.70484,0,,,
2023,Malibu Bluffs Eelgrass,Middle,Leptogorgia alba,gorgonians,34.02716,-118.70484,0,,,
2023,Malibu Bluffs Eelgrass,Middle,Leptogorgia chilensis,gorgonians,34.02716,-118.70484,0,,,
2023,Malibu Bluffs Eelgrass,Middle,Muricea californica,gorgonians,34.02716,-118.70484,0,,,
2023,Malibu Bluffs Eelgrass,Middle,Muricea fruticosa,gorgonians,34.02716,-118.70484,0,,,
2023,Big Rock,Inner,Eugorgia rubens,gorgonians,34.03536,-118.60776,0,,,
2023,Big Rock,Inner,Leptogorgia alba,gorgonians,34.03536,-118.60776,0,,,
